 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve
99.390625,47.30044172,0.469409959,0.257304266,0.5560200670000001,9.009992902999999,22.07906526,563.7681942
132.5078125,67.45310826,-0.231306664,-1.059229377,188.0794314,49.22589265,-1.390586203,1.731152391
132.7890625,46.79236923,0.07493838900000001,0.017353083000000002,2.25,20.45204543,9.831382616,99.69398016
106.0234375,59.07284497,0.291955025,-0.569587069,2.578595318,14.78484524,8.907756477000001,105.62620020000001
111.6484375,47.92793905,0.25982351800000003,0.093421815,0.99916388,13.57707464,15.30003988,247.28638610000002
112.7265625,47.73064314,0.21774778600000003,-0.263104974,1.6530100330000002,12.14478566,12.08717342,195.03304630000002
129.8828125,53.30112292,0.11035682,-0.33801620200000004,2.781772575,18.44262645,7.979892259,72.24231129
124.4921875,45.21977514,0.183788297,0.22336992100000003,3.706521739,25.73845796,7.459985957000001,56.99528069
104.28125,44.49665323,0.5058812570000001,0.7983192440000001,2.113712375,19.5257427,9.936029117999999,102.13003420000001
123.3359375,44.10344327,0.228081568,0.37180801799999996,109.77508359999999,98.58655984,-0.128871406,-1.8658533380000002
123.5703125,51.609211200000004,0.258355993,-0.13784185699999998,2.268394649,16.24763542,9.41185808,105.2554145
114.7890625,53.58807767,0.31477629,-0.136776762,1.9531772580000002,15.776749800000003,9.728664367,107.2627685
120.7890625,52.17827798,0.037722434,-0.41136879299999995,4.153010033,20.20395585,6.837635618999999,57.30852667
134.0546875,56.7807335,-0.284439688,-0.352021125,2.983277592,19.87872229,7.861779316,68.11223997
84.8125,41.55695452,0.416535838,1.236195056,2.9431438130000003,19.37281941,8.6656789,85.57938958
110.1640625,42.83612986,0.343727221,0.591051739,3.7909699,25.14439475,7.034359954,50.34282146
131.78125,42.55399832,0.174695188,0.383710793,3.2366220739999996,20.50397702,8.356783945,79.79350024
103.4921875,44.12800912,0.5342684520000001,0.6882532809999999,2.795986622,18.10717399,8.643138409,90.0200811
124.1875,47.93236609,-0.021858627000000002,-0.085495775,5.857859532000001,30.94165721,5.888273251,35.46850138
103.984375,48.91206784,0.26191723,-0.13208625400000001,66.51254181,91.55573267,0.673709837,-1.492462282
84.515625,37.59362986,0.658241023,2.029642187,0.7826086959999999,9.177617378999999,20.11208291,505.7819841
96.015625,41.8008643,0.42424480700000006,1.1276607109999999,4.321906355,23.60256679,7.150580862000001,56.26837847
124.015625,48.83837892,-0.05928587900000001,-0.070660374,1.689799331,13.15910851,10.91509331,154.9596918
125.7734375,42.45792308,0.22496358600000002,0.871433916,3.045986622,18.79551267,7.88354169,73.00168013
105.921875,41.00945192,0.42295777799999995,1.095379178,2.238294314,14.59896129,8.970989966,105.84085719999999
134.4609375,44.06243836,-0.020511418,0.225081967,13.44983278,47.10917362,3.4341767030000003,10.48000827
117.90625,51.95196662,0.12177651699999999,0.022395381000000002,0.77173913,11.73019874,17.37027406,319.4597827
110.46875,44.96108343,0.316186815,-0.008498041999999999,2.2550167219999997,15.406781400000002,8.906187567,97.39733006
105.296875,44.86983943,0.18275046399999997,0.119984702,28.14214047,67.50919568,2.138414375,2.88143893
115.6796875,52.75828335,0.08208583,-0.497257221,1.864548495,12.19607292,11.1501261,176.55119240000002
89.15625,48.00544199,0.59054781,0.148027673,1.777591973,13.77539732,11.78794024,168.41193130000002
93.671875,46.40263822,0.362711499,0.654039142,2.8729096989999996,18.51508204,8.76781226,88.38714606
97.4140625,51.66244516,0.545172932,0.332646042,1.699832776,15.26820532,11.0081241,136.3731061
113.1875,39.99643539,0.196600369,0.764925518,1.074414716,13.93260105,14.67465836,227.6290236
107.6953125,50.38671678,0.275818719,0.256577934,3.051839465,21.62044868,8.010491532,69.26883959
107.328125,50.88975667,0.21180438,-0.20217971399999998,37.88461538,71.95790341,1.57281182,0.813413253
88.296875,47.59059771,0.49838397,0.585395274,2.469063545,14.18834887,9.686414676,129.6077568
105.5390625,43.05681246,0.409350924,0.861185051,2.33361204,18.46550361,9.30634306,94.68979972
124.0,52.44997617,-0.043735199,-0.239057773,10.34615385,36.76162356,3.71666865,13.09939235
111.703125,41.67908637,0.318409366,0.555957952,2.6856187289999998,19.48753552,8.555987945,80.95448401
119.8984375,55.11746545,-0.062676608,-0.46034610200000003,10.91471572,42.64447508,4.09025685,15.85872099
111.421875,53.54548437,0.39783428299999996,-0.138148206,1.690635452,14.39706675,10.85343146,137.1408457
124.203125,56.9800348,0.22099686600000001,-0.55463119,2.568561873,21.13160265,9.144592417,87.40134769
127.28125,41.79281814,0.306546238,0.367482194,1.205685619,14.68098335,13.26924311,186.3457263
117.5390625,54.80076162,-0.013589278,-0.521094017,0.962374582,12.6502114,16.02735382,281.96603230000005
118.4765625,48.25339445,0.20088755100000003,-0.053020403,5.675585283999999,30.91760178,5.9455922029999995,36.06628271
118.9921875,42.512773100000004,0.060591699000000006,0.87277234,2.800167224,19.67242693,8.099209086,72.16017501
116.5390625,52.28167436,0.075312344,-0.433520599,2.12541806,16.87023034,9.049086227,91.01578472
138.59375,53.70818686,-0.170310778,-0.33445362300000003,40.69063545,66.92190536,1.294487892,0.202627263
123.0,41.23446677,0.31419268899999997,0.632505516,2.097826087,19.60763865,10.12840668,106.5587117
116.921875,54.42463387,0.392398333,0.029259108,2.448160535,16.18697673,9.277614358,103.2526968
119.6171875,56.5420365,0.329272361,-0.321367122,3.281772575,21.00095639,7.757080276,66.08406632
102.140625,55.54723979999999,0.232842753,0.030430065,0.74916388,11.17139013,17.36137563,328.6496227
102.15625,43.33182965,0.67769768,1.02590086,2.552675585,17.31745889,9.889034027000001,116.447078
117.1015625,56.74047825,0.174826553,-0.585750817,3.847826087,25.72273542,7.15265038,52.36657818
124.875,45.61729387,0.073828749,0.295724879,9.899665552,37.31527479,4.086775553,16.784358800000003
95.1875,48.58220321,0.733213883,0.49982312100000004,2.011705686,19.39722587,10.13576517,104.8996372
119.640625,43.85393625,0.160408985,0.064574193,2.847826087,17.73113733,8.51968066,85.72851842
91.640625,44.11397426,0.225166783,0.60873626,1.149665552,12.850250500000001,12.94366564,190.64658590000002
96.28125,42.335515799999996,0.34462798,0.8591025440000001,1.5142140469999998,13.40040552,11.56372048,162.6860357
118.1640625,42.66489653,-0.044006853,0.113464265,3.4389632110000004,24.96784796,7.822497587000001,62.85501354
102.5234375,48.61406767,0.40933563799999995,0.46482025200000004,4.637959866,22.15678846,6.0102949379999995,41.77222657
87.0234375,43.93238143,0.601140711,1.698364935,3.7056856189999996,20.29709111,6.848092882,53.8513799
127.3515625,53.20120855,-0.026954612000000003,-0.364566173,1.4222408030000002,14.76204141,12.55633179,177.0737551
110.078125,54.48431675,0.218267552,-0.284452806,2.782608696,14.52778097,8.464066337,101.9171484
85.7109375,45.40480294,1.2201989,1.6097370619999998,112.16555179999999,91.14366816,-0.19480197300000002,-1.707559255
123.5859375,43.75991447,0.323615273,0.565867778,6.503344482,32.44708822,5.1086351919999995,25.48160592
112.5546875,51.56864488,0.110627036,-0.385130629,41.83946488,79.46913737,1.391239718,-0.016313262
121.3515625,41.42549597,0.004553017,0.7324261470000001,2.602006689,15.03064192,8.807736675,102.0958197
137.4375,55.56622597,-0.309987542,-0.34575172200000004,19.13879599,54.14769039,2.684466004,5.751336405
112.734375,48.67052566,0.38238626200000003,0.038528678,1.616220736,16.42808503,11.10058024,130.9308116
89.53125,35.9072019,0.722665366,2.378568652,3.243311037,18.99529506,7.135361062,60.12244944
89.5546875,35.29912547,0.603774546,2.754883413,1.280936455,13.29607548,13.36574817,204.4374991
105.2890625,40.96686015,0.192770393,0.8045399329999999,4.7207357860000005,27.2802979,6.488046509,43.93818141
101.5859375,43.59481896,0.245986542,0.875398728,2.702341137,21.4769853,8.634194024,77.30705126
99.125,50.46579906,0.6230989,0.669232513,1.64548495,16.38366523,11.88734253,153.1602005
100.25,49.81700889,0.44443466200000004,0.0045520709999999995,1.9339464880000001,18.46599926,10.34237519,111.29646699999999
108.3515625,38.79827433,0.11131480099999999,1.140288415,10.75250836,41.25567502,3.825997516,13.44164451
80.7890625,35.07706969,0.8261830490000001,3.707455576,2.217391304,19.42926193,9.702679127,98.24124016
107.5625,40.74439187,0.33856480200000005,0.664437216,2.7550167219999997,21.16480996,8.98336069,86.17259358
93.9375,37.64342365,0.28448141899999996,1.6557237790000001,1.75,16.78773267,11.06509167,133.23487169999999
99.6015625,35.95555847,0.377894085,2.091819403,2.653846154,18.17075024,8.249660544,76.37862035
100.953125,57.15560714,0.47631969399999996,-0.492659415,11.06856187,39.59975738,3.8326027089999997,14.59184082
59.203125,66.46067439,1.5073305540000002,1.2327192340000002,104.5944816,75.20402752,0.517452559,-1.190765047
118.3984375,56.67097194,-0.154719171,-0.654944883,0.929765886,11.84155783,15.20620871,261.71179
97.625,42.73226972,0.263152946,0.588864521,2.698160535,17.14613649,9.561854792,110.36317050000001
127.5859375,58.74913927,0.079572319,-0.522635889,9.987458194,39.65164798,4.160219608,16.92274618
136.2109375,48.37139075,-0.18205785300000002,0.116136923,1.6521739130000002,13.60310879,12.51741742,187.81310459999997
111.328125,41.34876611,0.056214405999999995,0.459828451,1.8795986619999998,15.33370886,10.42045338,125.1602288
130.0703125,48.61892372,-0.0438246,-0.06975849,2.786789298,15.52779984,8.257813682,88.88347963
99.3671875,42.07951385,0.517748409,0.9855628759999999,3.1931438130000003,19.75164325,7.931934171,72.93329357
106.109375,41.891644899999996,0.460352159,1.351754081,1.163043478,12.5314723,15.15127334,259.4671591
134.1015625,49.15359216,0.049149643,-0.413338725,2.682274247,20.46167116,8.111369365,68.55700338
98.8125,41.04489729,0.608383032,1.332003818,5.149665552,24.56596828,5.509803186,32.59624456
140.4140625,55.02663096,-0.20853047800000002,-0.380669169,2.3913043480000002,21.54680814,9.422403171000001,90.41208741
100.734375,39.10192698,0.586594301,1.54636009,2.732441472,17.38844957,9.359293976,106.33285990000002
109.8203125,47.03264053,0.303768649,0.189175521,58.27006689,62.86029108,0.658768089,-0.5033874629999999
109.0546875,46.28348595,0.611136942,0.581796479,3.571906355,18.12343445,6.950032064,60.17703165
98.9375,41.09188446,0.6719375559999999,1.380749625,5.20819398,28.33275696,6.011503599999999,36.92593021
135.421875,50.64654007,0.08584491699999999,-0.013578241999999999,2.974916388,21.93878774,8.29633945,72.62730369
84.0390625,38.94395058,0.668006651,1.5860575119999998,1.793478261,13.49457928,11.43353195,161.90783259999998
85.28125,36.75870167,0.841032945,2.330002356,14.16471572,41.12454116,3.022195853,8.549238937
92.3046875,48.69797843,0.5182416360000001,0.58863647,1.717391304,16.78733991,12.18384563,158.78536269999998
143.0234375,54.12030361,-0.189525873,-0.523692053,8.850334448,36.72245413,4.181831108,16.55089439
101.53125,46.09618638,0.335135522,0.290105309,2.617892977,18.48438682,9.112438383999999,94.73189039
104.46875,41.09325095,0.335854015,1.082671728,6.118729097,32.54424748,5.555670994,30.69410433
134.28125,51.91052059,-0.06271712,-0.287557845,2.2090301,17.01312061,8.997804115,91.12234757
111.59375,44.50376345,0.582978235,1.501295746,12.77508361,46.11078431,3.6501051510000004,12.21848273
104.65625,41.87302934,0.211022923,0.387041064,2.636287625,17.34951507,8.387512313,81.0830325
111.4921875,41.48060467,0.19777298199999999,0.559849131,3.0242474919999998,19.54841979,8.9635191,90.59893448
121.0390625,52.02003856,-0.222374527,-0.3487913,3.0,17.99419267,8.505253163999999,85.74187564
128.7421875,51.44433370000001,0.016531052,-0.205170821,6.150501672000001,32.05827821,5.364287259,28.20836592
127.1171875,46.27948741,0.0286298,-0.10522108,5.918060201,30.15223318,5.376273539,29.07510947
86.5390625,40.53083362,0.573317791,1.56503008,6.3670568560000005,30.62361678,5.206422422,27.59424509
126.1015625,51.23549183,-0.09315534199999999,-0.19275342399999998,0.673913043,9.776808016,19.83776014,452.25971960000004
112.4765625,43.72945318,0.262820559,0.611916493,2.136287625,13.80952561,9.966755359,129.8966777
103.7890625,43.86300626,0.42304693,0.721342176,0.884615385,12.96793308,16.2029334,275.7983767
72.484375,40.38757242,0.805642385,2.0449463690000003,1.93812709,11.94473833,11.56419304,192.3741487
81.5546875,38.91834573,0.864430945,2.254707941,4.240802676,27.46202378,6.846833321,47.31071086
131.5859375,50.77932148,-0.083946959,-0.082232906,12.64715719,43.33988234,3.5547118089999996,11.83992836
100.046875,48.17154557,0.46104366700000005,0.38434914600000003,8.494147157,42.06927078,4.769698122,20.85562481
122.4453125,48.20153145,0.10634298699999999,-0.29169350899999996,19.04013378,55.51727016,2.742001275,5.925632084
123.875,56.12889741,0.022145822000000003,-0.720544634,0.628762542,9.186709289,20.80439884,515.9031905
101.1171875,48.91089173,0.450327514,0.415561542,2.7775919730000003,19.0531478,7.961386765,69.95144168
83.796875,47.155885,1.018197305,1.7757320680000002,4.015886288,25.98154571,6.826006627000001,47.3489791
105.0703125,44.28868076,0.30464210199999997,0.45805383200000005,2.865384615,18.10789216,8.538336921,84.85569519
126.7265625,47.07768096,0.08376645099999999,0.002159169,1.326086957,12.0221655,13.64257114,225.6497042
57.0625,85.79734025,1.4063910469999998,0.08951970699999999,188.30602009999998,64.71256228,-1.5975265790000002,1.42947536
118.2421875,46.58321621,0.228857675,0.202205928,122.2190635,68.06034975,-1.17732361,-0.451929629
127.6875,51.92117674,-0.193571173,-0.106456099,3.546822742,24.051373,7.223635635,53.47366667
112.8046875,48.66050416,0.213953211,0.36682432200000004,1.7667224080000001,17.05200377,10.64005505,119.45057539999999
115.4296875,45.636417,0.199078432,0.030358499,25.63879599,64.84682208,2.283595127,3.568493802
119.0078125,49.34959728,0.134791814,-0.539189951,21.94816054,59.23100281,2.566182406,5.132651076
115.6875,51.65037966,0.17527379699999998,-0.020745288,3.571906355,24.54517397,7.244207599,53.10698533
107.3515625,44.42613073,0.46615913700000006,0.61971789,3.3913043480000002,22.36540698,7.273687812,55.69090311
95.5703125,47.15825809,0.619954867,0.576317466,1.894648829,15.11407918,11.0939449,145.1457681
115.4296875,48.53102802,0.12605033699999998,-0.351237035,1.607859532,13.92217638,11.32965492,151.90229219999998
115.578125,40.63088599,0.090658042,1.244252519,0.987458194,9.321856033,19.04271877,471.7221489
101.9609375,42.81161538,0.567676385,0.967241302,1.406354515,11.69757256,13.32743044,224.94899130000002
94.28125,51.9798545,0.628161385,0.210210122,3.5568561869999997,19.99270632,6.760815844,53.16190301
93.6015625,34.55234703,0.7030738590000001,3.038797852,2.193979933,18.76845795,9.199617063,88.63984058
114.828125,49.34526152,0.311848382,0.325870987,2.782608696,19.95164469,8.686354113,80.77518952
111.5390625,50.55750166,0.517600225,0.365553752,6.918060201,28.59645957,5.119911409,30.11055342
128.96875,52.85607485,-0.095204261,-0.471908008,16.56939799,51.68965501,3.09521699,8.239992459
126.9375,41.6932155,0.21068170600000002,0.479897222,1.3302675590000002,11.95604213,12.56090166,204.1088787
78.328125,44.29836858,0.5877941999999999,0.9353239879999999,4.084448161,22.03456677,6.190415453,42.05771153
123.6328125,51.5716842,-0.069734331,-0.343127501,23.39715719,59.18994953,2.330160532,3.89905342
95.21875,47.96644946,0.475408695,0.407617292,2.4757525080000002,14.98411357,8.723307142000001,98.353171
82.9609375,37.24966492,0.829559672,2.49635963,1.9113712369999998,13.98119274,10.51214514,135.4490829
110.359375,45.33257906,0.49663679899999996,0.5755002229999999,1.150501672,12.5459993,13.24647739,202.2724689
112.3984375,32.5392407,0.5006695210000001,2.741427148,1.5058528430000002,12.84357129,12.09582123,182.1683236
124.4296875,41.08274493,-0.069510812,0.47208847,2.183110368,13.36792506,10.50906048,146.435339
124.46875,47.52613385,0.014271721999999999,0.662919209,3.272575251,22.30450448,7.995574743,69.36483605
105.53125,45.21095303,0.190156335,0.528643416,1.0861204009999998,13.98183633,14.39306116,218.78654300000002
134.3828125,57.55936081,-0.155287159,-0.519502046,10.72826087,41.40763874,3.915346931,14.40553096
126.2578125,42.61679652,0.102687993,0.78227285,2.9506688960000003,19.58187702,7.625642673,64.1174918
118.28125,47.95520982,0.049466148,-0.215712049,1.072742475,13.3150866,14.05760653,211.95656549999998
111.1875,43.02120662,0.358383632,0.7566353140000001,9.872073579,39.72654676,4.069875112,15.73157888
89.2265625,37.28442513,0.696072221,2.0939046759999997,0.692307692,11.37513164,17.76076525,331.9461282
131.515625,74.10338896,-0.06461446,-1.2874155040000002,53.07943144,63.27202416,0.8085184940000001,-0.34388352899999997
109.90625,47.93166319,0.21040847899999998,-0.086642921,2.421404682,15.90328241,8.808076007999999,94.70462277
88.8125,41.92417821,0.463973301,1.159578528,2.085284281,12.47195184,10.55218509,161.9014142
136.125,57.96523743,0.157111211,-0.555772288,2.382107023,16.11773097,9.16212391,100.398098
99.859375,47.63922596,0.5275037260000001,0.29251570600000004,2.461538462,16.04147089,8.942969299,96.32506088
122.71875,49.184909000000005,0.156757214,-0.11876390099999999,1.1195652170000001,11.97928473,13.46109406,217.7918398
117.9453125,43.29627376,0.019050967,0.23687757399999998,1.856187291,15.50335125,11.36463103,146.961006
109.0234375,49.7646751,0.31530403100000004,-0.048914421,3.8628762539999997,23.29273344,7.190906579,55.80626846
130.671875,51.79000709,0.19577531399999998,-0.293984884,1.301003344,13.5820201,13.11502658,189.38876090000002
102.6015625,46.55160776,0.30321926899999996,-0.11439544800000001,2.029264214,18.52915031,9.918087712,103.45482059999999
107.15625,48.91214022,0.528849087,-0.066388501,2.806020067,18.45678757,9.858529587,107.86618290000001
101.078125,41.66357248,0.5986328870000001,1.315340295,3.467391304,21.8597255,7.673624761,64.89444209999999
119.8125,43.05515177,0.23043328100000002,0.966894774,2.900501672,15.39358659,8.305879168999999,92.53815581
100.25,49.49684333,0.271094472,0.21856252399999998,8.158026756,34.03314749,4.483898635,20.58843643
134.2421875,45.29775555,0.031718374,-0.013859966999999999,32.72073579,69.55875458,1.767871624,1.38538111
105.21875,47.31855765,0.6719124940000001,0.402359759,4.346153846,25.98624366,7.6917474089999995,62.30932363
81.59375,33.22847929,1.032820877,4.629568703,2.355351171,15.38056737,9.459667974,110.8744791
112.9375,51.26505114,0.943712729,0.509766487,3.403010033,26.62337578,7.933472019,62.15373639999999
114.03125,54.99288839,0.078090646,-0.39993856,2.7525083610000003,14.79951703,8.677846957,102.6063021
112.03125,57.99850988,0.131552618,-0.58252776,1.223244147,12.63771608,13.38626224,211.5237103
117.2578125,47.55330005,0.432578361,0.29829453100000003,6.427257525,29.49914504,5.259671453999999,29.23954166
115.484375,45.94153628,0.037708483,0.127265565,3.9757525080000002,19.76839765,6.813072761,56.17565893
119.2890625,54.97515808,0.44612584200000005,-0.197450025,40.217391299999996,57.22989108,0.972514711,-0.526666735
73.1875,36.09270832,1.1458322840000001,4.196603218,4.051839465,23.24971295,6.773629978,50.49617843
109.484375,41.399536600000005,0.06643463,0.63538288,1.836956522,17.71115341,10.600909,118.692444
101.328125,43.38546512,0.37488392600000003,0.377292722,3.418896321,19.26364202,7.134172179,58.95355939
93.4921875,38.16411847,0.314204818,1.669431492,1.8787625419999998,15.38702002,10.28166437,120.4196791
118.7578125,53.5697189,0.075528122,-0.207943453,22.28929766,58.12381479,2.45078958,4.559030354
73.015625,35.62587376,1.0342387229999999,4.0997568730000005,1.7516722409999999,18.04998742,10.84984462,121.4598511
100.4609375,36.89870051,0.357448521,1.67605032,1.5066889630000002,12.17002412,12.3009717,195.8844842
104.5859375,37.77907145,0.510273912,1.254640892,3.210702341,18.15800456,7.162546977000001,61.69992429
97.3984375,41.8899861,0.659280228,1.337910054,1.4138795990000002,15.49760284,13.11454706,187.0849337
95.6953125,47.74191008,0.41131059999999997,0.272866597,5.60451505,29.35490842,5.5322633660000005,30.77891843
101.8359375,42.02338957,0.449803878,0.507436267,4.075250836,22.32766082,6.246001503,42.84267547
112.234375,50.01226168,-0.007246294,-0.072768736,1.4464882940000001,11.04844816,13.8512228,261.1547286
114.0703125,40.28592799,0.334304406,0.614901198,1.739966555,11.51689647,12.058822,211.56856659999997
105.328125,45.19940358,0.074653157,0.163934206,7.846153846,36.62991372,4.774165516,21.96326897
117.34375,51.13316523,0.447370139,-0.160826685,3.653010033,21.56891807,7.47002766,62.80441542
82.5,38.45370593,0.784738299,2.582399207,2.867056856,20.91146055,8.043188317,68.19100574
104.9921875,39.71608146,0.542813319,1.251506262,2.1622073580000003,18.44884756,9.838862136,105.0545517
121.9140625,53.35655819,-0.27644866,-0.407020074,53.85953177,72.84533945,1.1118539809999999,-0.182218639
116.2421875,43.46294149,0.139469374,0.41361663299999996,4.884615385,28.72706409,6.351559827000001,40.7860029
100.6328125,43.001793400000004,0.476247142,0.9020251229999999,10.24498328,41.33292536,4.070021685,15.57367378
96.3125,39.6103581,0.511542811,1.159796358,3.120401338,23.53089235,8.331097683,71.68512789
117.4609375,46.65279037,0.09862382199999999,0.17015744800000002,1.755016722,14.03719438,11.07662354,147.87122119999998
112.125,46.30840906,0.721646098,0.612454163,1.173076923,11.04918969,14.630744199999999,273.25096260000004
109.375,37.31705374,0.21877601100000002,1.40087109,0.66638796,9.60150354,19.44733444,449.3123551
105.6796875,35.16499804,0.400312895,1.918578694,1.841137124,13.39600774,10.69135333,145.585032
82.7109375,34.65773551,0.95021601,3.67037603,3.745819398,24.06555861,6.953428456,50.34433296
108.640625,47.52642922,0.8064669809999999,0.7721811740000001,3.461538462,22.76797373,8.829857636,84.04864102
101.03125,42.49484114,0.605286161,1.44115486,1.276755853,16.31984331,13.09367213,172.1733701
128.984375,47.97378587,-0.14785727099999998,-0.260627381,13.61705686,45.38028291,3.275743196,9.448953396
119.1328125,61.58903249,-0.077027809,-0.8850349670000001,7.548494982999999,35.2477636,4.804112476999999,22.3432402
70.0234375,35.22305372,2.184605065,7.169871305,13.12625418,37.04616048,2.834075696,7.3316043429999995
90.3359375,45.53025734,0.715860047,0.699937252,0.600334448,10.22092744,20.84157736,468.257979
118.265625,53.47041886,0.259008014,-0.39915134700000005,31.19816054,61.91723651,1.692356947,1.331999596
103.53125,48.05822275,0.45449755,0.304940799,2.497491639,16.02613335,10.826707199999998,138.9477514
118.9453125,59.46668035,0.118942177,-0.8984287409999999,130.0125418,92.17157556,-0.519275142,-1.515424862
105.78125,48.05025649,0.31214122899999996,0.405069901,3.5585284280000002,20.86088062,7.261082705,60.66004974
