 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve
97.71875,41.91265797,0.580582079,1.7073921459999999,0.8662207359999999,10.46936107,18.06604942,377.79745
89.75,53.24207688,1.0092022790000001,0.589912486,175.4908027,60.74614718,-1.5317707059999999,2.323781059
82.0546875,42.69025588,0.49185853799999996,0.66745062,1.0819397990000001,12.48021745,15.14851203,264.2055586
52.40625,40.19395117,2.189963826,6.49791972,109.92976589999999,106.7991743,0.030024886,-1.8837648630000001
84.6328125,40.68781127,0.646511662,1.63771554,1.237458194,11.11420503,14.3221025,264.0837528
56.53125,68.54195083,1.6479535090000001,1.423053135,14.37959866,41.72218259,3.340508252,11.20162783
83.0390625,46.09270589,1.6749939619999998,3.460698399,59.11956522,53.954117000000004,0.6871085440000001,-0.177076013
84.21875,38.80559268,0.672945679,1.9620500140000001,1.512541806,10.81591219,13.76104486,268.44719449999997
111.2890625,57.13349941,0.41945049700000003,-0.46667248100000003,168.2583612,91.61255649,-1.090744654,-0.525926059
59.203125,66.46067439,1.5073305540000002,1.2327192340000002,104.5944816,75.20402752,0.517452559,-1.190765047
80.0625,69.27704233,1.138938407,-0.141136727,101.8695652,81.16135325,0.444518405,-1.33886409
121.1875,52.96427894,-0.076030983,-0.5643332870000001,147.2441472,102.7955024,-0.570490388,-1.47597646
110.9921875,56.74869163,0.5293493570000001,-0.628164665,160.493311,96.80331638,-0.971316195,-0.94151086
58.953125,67.01012743,1.5023512419999998,1.214875894,109.19481609999998,61.67060796,0.594814029,-0.888181661
103.71875,65.71814075,0.318835596,-1.138664208,148.41304350000001,98.34760190000002,-0.572907619,-1.46313626
107.1328125,53.04499433,0.47631306100000004,-0.168465927,139.6948161,73.30647405,-0.513711946,-0.776173289
130.6484375,53.0370728,-0.08724559800000001,-0.422421244,1.6697324409999998,13.98567543,12.5456677,183.6921599
103.875,46.86283175,0.43299776799999995,0.301744747,117.25,72.14273205,-0.18466486199999999,-0.7952164829999999
69.6015625,38.8416939,1.031798277,2.885897079,2.231605351,14.79053427,10.3181621,132.53604779999998
130.0859375,51.67416354,0.063875692,-0.443366349,1.18729097,14.0719617,13.10073877,183.27621090000002
58.2890625,64.09272486,1.518781895,1.282972152,98.96488294,74.79158626,0.69418283,-0.956568161
72.484375,40.38757242,0.805642385,2.0449463690000003,1.93812709,11.94473833,11.56419304,192.3741487
134.625,38.76028089,0.012806896000000002,0.77002819,34.78929766,68.98783824,1.627871855,0.9755536029999999
108.71875,55.12300698,0.47659770700000004,-0.43630367600000003,154.7993311,88.74629315,-0.940553548,-0.7799314490000001
112.9609375,50.22891385,0.21185198,-0.022867584,1.235785953,10.8818337,14.29569422,272.1856644
70.171875,56.65301589,0.857086565,-0.249330997,173.20568559999998,83.46686103,-1.034181281,-0.744690815
112.4765625,49.64939023,-0.07942458299999999,-0.324262383,1.0551839459999999,12.13291626,15.36969783,273.0186347
98.4375,44.8003819,0.68581547,1.212872514,113.0668896,87.8158449,-0.196021878,-1.531159815
126.34375,52.10812639,0.100115292,-0.40039458899999997,1.58277592,13.51113764,12.39913309,185.01899680000002
88.8125,41.92417821,0.463973301,1.159578528,2.085284281,12.47195184,10.55218509,161.9014142
103.3515625,49.83607344,0.848203817,0.544005683,70.12876254,65.27989756,0.139026722,-1.339708684
87.4609375,52.74361667,0.8467709040000001,0.674431663,93.96070234,93.90968742,0.128960619,-1.79972319
88.1875,44.14106471,0.818014052,1.547155429,1.450668896,13.11749354,11.48524921,161.53105349999998
99.5234375,38.97173752,0.37648676799999997,1.4110798,97.95903009999999,84.22760906,-0.262430376,-1.839755562
78.1484375,37.46562797,0.7885023859999999,2.493464561,2.008361204,12.84776819,11.56207286,179.2771844
103.109375,47.28904379,0.23412191699999998,0.326756575,1.352006689,10.80663139,14.44904705,280.64919249999997
84.1796875,45.03634532,1.278273453,2.2883480130000002,68.07274247,90.25536362,0.727493003,-1.224559677
102.578125,54.29744604,0.48294604,0.050885346,136.55016719999998,77.38611219,-0.9359032540000001,-0.718893448
81.96875,40.35640777,0.7622353609999999,1.876498648,1.810200669,15.06546238,10.71296413,131.9510435
109.8046875,47.28191029,0.12645789699999999,0.38405301299999994,0.912207358,12.04075374,15.66090109,269.2654493
92.0703125,42.75478475,0.89233225,1.519544617,113.4339465,70.2714504,-0.639879445,-0.977560471
91.4453125,48.05251174,0.47791977,0.189231658,97.15802676,83.53037585,-0.128185353,-1.760189918
80.40625,42.85229674,1.314132723,3.0478105760000003,78.35702341,90.01402042,0.597116049,-1.241308169
77.8515625,45.62998087,1.240382587,2.256911681,62.37040134,64.79778755,1.116439905,0.637207348
62.3984375,42.06140226,2.265177178,6.567822209,141.0217391,66.15363841,0.001915074,-1.069967396
118.9453125,59.46668035,0.118942177,-0.8984287409999999,130.0125418,92.17157556,-0.519275142,-1.515424862
107.21875,49.79346994,0.5055521070000001,-0.179348283,141.9122074,86.56406651,-0.733570759,-1.100963332
90.4453125,43.91856964,0.8877044609999999,1.392000315,2.066053512,12.49681504,10.426202,158.7573766
97.0625,53.23235476,0.778377641,0.296741572,162.7073579,82.23140922,-0.9419185059999999,-0.453135237
86.0703125,36.86020542,0.7441744159999999,2.381968181,1.858695652,16.17336883,10.73618677,129.9147505
96.3671875,52.92224117,1.269258767,1.3969896169999998,165.4615385,69.23876115,-0.892805625,0.028618721
65.3671875,37.17796539,1.129306303,4.051607595,1.882107023,16.72326342,9.958337539,108.397374
85.7109375,45.40480294,1.2201989,1.6097370619999998,112.16555179999999,91.14366816,-0.19480197300000002,-1.707559255
89.171875,53.37077111,0.96260195,0.18368580899999998,115.09698999999999,65.06750257,-0.503613974,-0.85527391
96.8203125,46.2276016,0.33648089700000006,0.019975519,149.6187291,70.04858646,-1.173883762,0.393388444
70.9921875,35.92668231,1.058775382,3.9839275260000004,1.83277592,14.51082387,9.787603909,117.2545412
119.6640625,43.95936997,-0.15597211,0.487089602,1.43812709,12.87482901,13.40200321,215.70920499999997
103.7890625,43.86300626,0.42304693,0.721342176,0.884615385,12.96793308,16.2029334,275.7983767
79.359375,38.74571234,0.6527847960000001,1.9221545290000002,1.736622074,12.26600504,11.6281575,183.58427790000002
94.609375,54.49601969,0.7717889720000001,0.120272844,122.993311,107.9474895,-0.18164543100000002,-1.8367306540000001
71.78125,33.99079322,1.201375688,5.057366508,2.47993311,18.06210297,9.96680916,114.9804969
129.1953125,42.45918235,0.13589875199999998,0.18011144199999998,36.20819398,70.33728559999999,1.582531418,0.8191408990000001
106.0703125,43.97729947,0.254223667,0.30661188100000003,95.01839465,104.5087953,0.328716633,-1.755892394
111.65625,44.87612072,0.189559439,0.413593961,1.777591973,12.32675393,11.41771625,177.75738130000002
91.078125,43.3639412,0.298862275,0.380182552,99.00836120000001,88.10357008,-0.095266259,-1.773263335
119.53125,56.39175714,0.31007909899999997,-0.771909347,124.0869565,90.50438817,-0.041571372999999995,-1.5729960680000001
76.484375,34.673924,1.051201422,4.373571042,2.0702341140000002,17.39901826,9.532496416,98.75590785
74.7421875,34.83560636,1.097752841,4.325061456999999,1.882943144,15.94402867,10.22162109,118.4400886
102.2578125,45.66646166,0.439524363,0.5045304110000001,0.868729097,11.97797555,15.9184927,275.5436224
110.828125,42.7456338,0.37659200200000004,0.40483195299999997,1.226588629,13.26541491,12.5844361,179.4172978
84.3515625,44.5360791,1.52360174,3.24532998,107.37290970000001,97.09503706,-0.08242478,-1.8221285809999999
117.96875,60.45012633,0.124920559,-0.83059935,51.6229097,64.66969674,0.8712614940000001,-0.28560621199999997
86.5234375,39.82912032,0.659755587,1.512194676,1.736622074,15.75502351,10.70752888,126.44719270000002
88.234375,49.29748415,1.3778282569999998,2.086765064,103.5568562,97.06036779,0.117029744,-1.72836395
72.5859375,35.65974782,1.046063486,4.170133254,1.935618729,18.21710493,10.45561386,115.2874811
71.3671875,38.07596664,0.92443235,2.7975033060000003,2.14632107,18.12907534,9.839423998,105.6076957
117.78125,62.81022228,0.133692697,-0.916556423,3.718227425,21.82420725,6.740223826,49.24447955
108.5625,46.73090352,0.254735344,0.372190002,1.8628762540000001,12.13081953,11.22185701,180.0326233
94.9765625,45.81049021,1.5877090719999998,3.4923337660000002,75.94147157,76.26713253,0.20505406199999998,-1.623404505
92.3359375,52.48694441,0.839821213,0.267525032,160.9088629,88.99438685,-0.8867524309999999,-0.6912556959999999
120.4921875,46.62449666,0.18686242100000003,-0.01612972,1.678929766,12.17283247,12.74509101,210.0526641
121.9140625,53.35655819,-0.27644866,-0.407020074,53.85953177,72.84533945,1.1118539809999999,-0.182218639
112.609375,60.26688487,0.20348594399999997,-0.6730386859999999,66.68394649,82.87167484,0.8918934959999999,-0.7046633090000001
87.5234375,45.75921438,1.6790173830000001,3.828324223,86.00668896,83.41816503,0.266605877,-1.3708095340000002
109.28125,50.46424128,0.553734857,0.196156997,89.08026756,93.82950049,0.407850516,-1.47158153
84.109375,56.81841064,1.1699059840000001,0.9184002609999999,133.6254181,92.27443884,-0.39216452,-1.447891765
82.9453125,50.37985532,0.641990239,0.167736473,2.005852843,15.11674079,9.799620958,115.2771577
127.1640625,42.10343984,0.17180903399999997,0.851416616,33.05434783,67.38983,1.7746277169999998,1.602594496
82.9375,42.15721135,0.5290886260000001,1.319137513,1.715719064,12.34358134,11.71209581,183.0370127
84.3046875,38.20556213,1.224936489,3.2473427260000003,55.93143813,75.82274688,0.9200491009999999,-0.6810043840000001
106.53125,52.20152319,0.26482949899999997,-0.39508390000000004,91.76003344,86.20990236,-0.09021597599999999,-1.915677778
97.0078125,49.17657854,0.574170197,0.269368754,104.93561869999999,99.37473436,0.053574776,-1.779701641
106.5625,46.32826992,0.44269748600000003,-0.12939123,93.00334448,93.02720134,0.18906614800000002,-1.718332751
118.28125,47.95520982,0.049466148,-0.215712049,1.072742475,13.3150866,14.05760653,211.95656549999998
110.7109375,55.36514477,0.37318353299999996,-0.35980236299999996,119.31772579999999,92.42821161,-0.299912579,-1.601473515
81.4921875,51.49150356,1.036647925,0.8123410040000001,2.401337793,15.91231612,9.652696181,113.5054868
95.9140625,50.862717700000005,0.547924715,0.25600328699999997,91.78846154,94.30802145,0.137092149,-1.837084521
94.1484375,50.098354799999996,1.365847587,1.6078870840000001,51.93060201,89.65525407,1.192723892,-0.48958735
118.09375,48.40768235,0.082877488,-0.011905415,132.41471570000002,92.8645321,-0.450082466,-1.4434971019999998
52.0234375,50.46881228,2.3751692909999997,5.771464677000001,29.13795987,68.68485199,2.061462207,2.494643915
107.1484375,55.74650912,0.518989035,0.040270692999999996,118.3913043,95.61638126,-0.272965684,-1.683927243
98.0703125,44.93122933,0.527455083,0.797061802,72.40635452,83.80712504,0.43944868,-1.5488739009999999
77.1171875,42.47197993,0.899942325,1.911513475,2.1413043480000002,14.86525656,9.499577065,112.36308000000001
102.1796875,61.36690802,0.759739678,-0.406666122,7.136287625,36.22701999,5.261994428,26.96420589
63.90625,37.4802943,1.2228686990000002,3.7339578469999997,69.97742475,69.31851977,0.613603196,-0.55831477
111.96875,49.20745902,0.2857377,-0.040558666,77.57441472,92.96061478,0.379219019,-1.822322081
98.8125,46.79655937,0.242821425,0.090769048,93.19899666,90.13954547,-0.03797591,-1.9369921019999998
64.6796875,37.08245323,1.333255534,4.592964552,2.183110368,15.04427409,8.953978403999999,100.66538940000001
115.1796875,45.48959936,0.227005884,0.004989592,1.6822742469999998,16.77958786,11.24665884,132.8717857
101.015625,61.79755057,0.272253133,-0.9478376009999999,30.31939799,65.28368753,1.876727108,1.875444743
86.59375,37.70992026,0.909989391,2.516172247,23.23076923,67.86849316,2.595359637,4.787727187
112.09375,49.21531734,0.13519883,-0.09130357300000001,66.04180602,74.67667156,0.281154381,-1.830703578
130.921875,53.92205158,-0.082432573,-0.47978538299999995,3.859531773,22.4687148,8.091708967,71.40279504
122.2578125,62.85241221,0.078402922,-0.696603865,3.35367893,21.01304329,7.129415644,55.74685599
95.8046875,46.84566725,1.124462985,1.3638890890000002,118.58444820000001,100.67071259999999,-0.09958507300000001,-1.727136871
79.34375,42.40217372,1.063412906,2.24437669,141.6413043,91.36216074,-0.7008088170000001,-1.2006531740000002
94.3984375,45.66374038,0.439068078,0.16642700300000002,1.45819398,11.59795095,12.65891969,217.23424210000002
100.3046875,55.23013763,0.496756435,0.016976931,44.68311037,76.12268359999999,1.388870408,0.318010224
57.3125,34.38880405,2.444048091,10.09351758,96.12876254,79.73480381,0.36870108700000004,-0.9812370309999999
83.2109375,48.25382957,0.652882252,0.464878722,2.8377926419999997,17.49325077,8.857383915,95.74672901
130.3828125,51.44522589,0.099512815,-0.7243369820000001,2.843645485,20.99095524,8.237226935,72.26463286
91.1875,58.170916000000005,0.7786074270000001,-0.01872172,19.73327759,50.99658913,2.538334551,5.381815078
128.4140625,54.06080595,0.09004713,-0.35537107100000004,3.392976589,24.79132476,7.5872432739999995,57.83726729999999
114.9609375,46.56286113,0.41905512899999997,0.119018599,1.793478261,18.23687481,11.19442979,131.25178449999999
111.5859375,49.50213495,0.368617106,0.101619961,58.91722408,67.82818648,0.832598895,-0.2963966
122.96875,41.19237215,0.067586621,0.524186046,4.257525084,22.222812899999997,6.626502841000001,49.18366117
74.0234375,37.42940539,1.024812418,3.1912242980000003,2.7759197319999998,15.49230974,8.349670036000001,92.36695476
106.4375,45.80149936,0.78472654,0.7137380609999999,84.95903009999999,85.23374801,0.248217511,-1.607778346
112.6953125,53.11199232,0.662957854,0.054991904,68.43478261,88.57538365,0.7123132209999999,-1.276814361
64.2109375,29.44503681,2.5630825880000003,13.72383566,4.237458193999999,27.70059949,6.855086962000001,47.10322919
125.8359375,43.16588231,-0.09848083,0.076846523,4.214046823,22.14129158,6.536828804,48.47794714
117.84375,50.62290698,-0.016790658,-0.21946994600000003,31.5735786,66.4073809,1.792573896,1.522462697
133.9296875,53.304722999999996,-0.171329376,-0.371432815,10.82023411,46.76982661,4.1111479189999995,14.9994078
86.2890625,56.40176088,1.2139310509999999,0.963525918,62.36287625,85.06887094,0.9007024809999999,-0.79444372
101.6328125,56.62015309,0.35288551100000004,-0.540344973,57.11371237,77.48405023,0.77564612,-1.1131927609999999
56.5625,29.50364119,2.998386497,17.24222402,65.20903009999999,78.93437297,0.627879144,-1.261211285
17.2109375,46.97766297,3.69160271,13.15899831,136.44063549999998,64.50439295,0.132456768,-0.906086023
69.1328125,36.3679914,1.178839565,3.960594743,3.223244147,18.00839162,7.37861846,65.46423051
70.671875,38.18501616,0.754771387,2.649724403,4.408026756,22.74478298,6.091345229,40.9731114
116.2109375,44.34975556,0.176215304,0.22138306600000002,2.06270903,12.89591393,10.3016424,149.8065882
108.578125,37.18904606,0.063009852,1.2910759509999998,4.212374582,20.22155827,6.042739006000001,42.583147100000005
97.1484375,47.759339700000005,0.5540797470000001,0.44474024799999995,1.090301003,12.54830957,13.73697296,215.365048
100.4375,47.18509928,0.8714109059999999,0.9995517840000001,82.36956522,91.67323574,0.46730783200000003,-1.5024366340000002
122.875,57.53694465,0.257208357,-0.605215449,3.2006688960000003,17.7668343,8.235821643,83.35886506
114.84375,46.14251658,0.189860873,-0.141959064,1.761705686,15.70471368,10.77772726,130.462445
113.421875,36.94053697,0.397016721,1.9602712969999998,4.212374582,21.52885706,6.076728714,42.27642615
131.0625,51.74392325,-0.08789880800000001,-0.41296696,2.698160535,22.17142161,8.352312563,69.98749733
116.421875,49.38538014,0.08833660300000001,-0.059343604,34.83779264,64.47725567,1.508098009,0.689829409
88.4296875,42.62805773,0.669811744,1.575138149,1.157190635,12.88949847,13.38923587,203.73290500000002
45.84375,47.77051874,2.4075261930000003,6.0209238979999995,62.85869565,66.70786358,0.65555651,-0.48678847399999997
106.71875,53.79299697,0.462474344,-0.346987421,57.57190635,83.44498727,0.984810471,-0.635519829
117.4609375,46.65279037,0.09862382199999999,0.17015744800000002,1.755016722,14.03719438,11.07662354,147.87122119999998
115.5234375,54.96234007,0.268339533,-0.156503107,2.350334448,14.544252900000002,8.873050646,104.18700890000001
74.109375,33.97361899,1.068501352,4.841126883,3.635451505,20.35650194,7.846241401,71.61697411
90.921875,53.63397497,0.5734875770000001,-0.015890285,4.968227425,26.732772600000004,6.18839097,40.0301137
107.46875,45.12516231,0.527184725,0.673758684,65.35702341,80.42548095,0.797807955,-0.8187713120000001
121.7578125,44.74943193,0.23181904899999997,0.184608611,3.760869565,22.86933234,6.718575072999999,47.95256669
117.9453125,43.29627376,0.019050967,0.23687757399999998,1.856187291,15.50335125,11.36463103,146.961006
103.84375,43.75168524,0.290134362,0.313298649,59.92892977,79.04697261,0.589917107,-1.583326213
110.6953125,52.33807747,0.437997404,0.333827569,1.12541806,14.75613322,14.07885293,204.6944302
127.2109375,52.29119972,-0.02453475,-0.575542236,3.789297659,25.5904995,7.273978634,54.25123999
96.03125,45.82625774,0.498624963,1.0909659520000001,1.306020067,12.29106307,13.18528367,214.59369709999999
110.8515625,54.9458668,0.404994394,-0.302522337,49.840301000000004,71.10285367,1.111246494,-0.12028480300000001
94.71875,37.712717,0.5358367239999999,1.9574780580000002,1.5769230769999998,12.48905618,11.98205733,186.3146356
127.6875,51.92117674,-0.193571173,-0.106456099,3.546822742,24.051373,7.223635635,53.47366667
130.109375,48.09710789,-0.11173790300000001,-0.38526260100000004,2.77090301,20.48360196,8.80984589,85.71607659
95.9296875,49.88693209,0.273500764,-0.321400647,27.05769231,69.24734531,2.181897698,2.8031899260000004
113.609375,54.56478867,0.339244541,-0.299175494,2.342809365,15.16639725,9.195380146,104.2679423
110.984375,61.33208586,0.297366849,-0.835421891,17.08277592,53.52901258,3.121484394,8.375074073
97.046875,37.60212331,0.415115089,1.5448297530000001,1.8043478259999999,12.17803472,11.83371202,188.5540612
101.9140625,47.66452221,0.28531099,0.072190083,85.05434783,89.87142184,0.138632938,-1.918878836
121.3515625,41.42549597,0.004553017,0.7324261470000001,2.602006689,15.03064192,8.807736675,102.0958197
126.453125,44.75102292,0.120139348,0.060669086,17.68729097,55.51536476,3.110639636,8.206655946
100.953125,57.15560714,0.47631969399999996,-0.492659415,11.06856187,39.59975738,3.8326027089999997,14.59184082
98.3984375,40.10539627,0.48728171200000003,0.918916438,1.171404682,14.27149151,13.19960584,184.4080459
124.203125,56.9800348,0.22099686600000001,-0.55463119,2.568561873,21.13160265,9.144592417,87.40134769
70.0234375,35.22305372,2.184605065,7.169871305,13.12625418,37.04616048,2.834075696,7.3316043429999995
72.046875,36.60811458,1.082411862,3.633924941,4.261705686,21.47552636,6.3049327129999995,45.04906007
61.0703125,52.7226208,1.908949655,3.442102757,16.66555184,50.41876659,3.078327672,8.30819942
130.25,54.92822021,0.049617165,-0.6443857070000001,10.27591973,47.3776275,4.417688788,17.62861601
85.96875,45.88741956,0.9356758559999999,1.487672804,2.12458194,18.15605976,10.03641461,108.84427040000001
115.046875,58.14030167,0.269421019,-0.564287457,3.6396321069999997,22.96565127,7.641795548999999,62.84865731
110.9375,48.83002246,0.018436611000000002,-0.348212705,63.75836120000001,81.81889805,0.7306525359999999,-1.053548605
121.59375,51.89945771,9.93e-05,-0.32463364100000003,23.94230769,58.23787154,2.046080845,2.272997497
110.7890625,51.93124245,0.17917679999999997,-0.49497510899999997,1.272575251,13.44396087,13.29719188,203.9807519
101.515625,58.94064604,0.47169289600000003,-0.37381897700000005,8.019230769,36.11863301,4.827729126,23.29185026
92.875,53.19377901,0.653816387,0.09937567,42.14715719,79.06566690000001,1.3598266719999998,-0.10653694699999999
114.7890625,53.58807767,0.31477629,-0.136776762,1.9531772580000002,15.776749800000003,9.728664367,107.2627685
106.5390625,44.63040975,0.435295748,1.073814525,40.07525084,75.87017619,1.3791605869999999,-0.060185327999999996
96.6015625,47.30921221,0.604208041,0.779554009,40.29431438,68.70062777,1.274694897,-0.071997128
89.3828125,48.02198733,0.526118258,0.617989372,2.698160535,16.54011127,8.193532612,81.19045168
107.328125,39.14658138,0.474604859,0.93193529,1.8260869569999998,16.09825148,10.43605576,121.4704771
104.4453125,36.51558071,0.377500875,1.9570432009999998,21.659699,54.39654119,2.352631269,4.1200402369999995
70.7734375,34.02003427,1.246770886,5.204827966,4.204013378,22.76244598,6.153518245,41.06010463
94.921875,41.77892138,0.24275875100000002,0.585400544,1.518394649,11.75981037,12.46411347,210.5668108
123.46875,42.46817512,0.133102628,0.215782425,9.015050167,38.13336623,4.3177310360000005,17.88177041
91.296875,33.88292328,0.901498805,3.695525235,3.658862876,21.59808489,6.835760502,51.32505238
77.109375,37.89175256,0.926591829,2.765596247,3.399665552,21.82184938,7.177382897999999,55.53848858
128.984375,47.97378587,-0.14785727099999998,-0.260627381,13.61705686,45.38028291,3.275743196,9.448953396
102.515625,43.97051291,0.387712699,0.657050826,1.837792642,11.74593546,11.70161646,199.1197766
94.796875,46.86322508,0.547160399,0.5419250520000001,1.172240803,13.71656831,13.301363,191.54830980000003
111.234375,39.28411821,0.7064007370000001,1.9106587380000002,15.73745819,49.57499607,2.996483183,7.531814826000001
79.3203125,38.50688526,0.489288695,2.283958311,21.06020067,65.33083843,2.7937542210000004,5.853594329
90.6015625,43.06015775,0.614389014,0.9566664420000001,1.120401338,12.40147331,13.21546291,202.9149023
94.7421875,47.37108264,0.605039007,0.471969161,1.54180602,13.24148334,12.63557336,190.5530231
82.890625,46.99604943,1.47080736,2.687552353,137.8494983,98.27787592,-0.437687121,-1.54997588
82.4453125,32.35371129,0.8110963000000001,5.205232098,5.8478260870000005,31.33693666,5.6018890820000005,31.16768266
78.328125,44.29836858,0.5877941999999999,0.9353239879999999,4.084448161,22.03456677,6.190415453,42.05771153
104.453125,44.04256808,0.576009896,0.855117828,1.736622074,11.85228327,12.02137234,200.0977009
87.9609375,46.01857681,1.003119908,1.8098780540000001,2.482441472,16.38552647,8.925998872000001,95.75676672
140.8046875,50.41485064,-0.194036531,-0.144276464,2.060200669,17.80533124,9.536856144,97.37057982
86.1875,37.35466629,0.528677116,2.476268337,2.410535117,16.29974832,8.599091568,87.41985968
85.4140625,37.73354926,0.677918818,2.10736366,3.66638796,25.51800939,7.6763405670000004,60.81586101
110.6328125,52.41285492,0.44532575700000004,-0.15282714,56.38879599,72.42278907,0.6926782709999999,-1.21592675
109.625,40.47182662,0.29900879399999997,0.413359889,15.12792642,50.60853289,3.2978926989999997,9.531764015
87.5,37.40738563,0.97784848,2.396694926,24.29682274,59.8266841,2.325450801,4.001609718
139.1640625,51.05324692,-0.106636718,0.032153011,2.9414715719999998,17.94691874,9.053951739,99.08669982
100.1171875,50.34437982,0.617980875,0.35739417,58.05685619,81.17485016,0.875827513,-0.896677079
65.0390625,43.00116320000001,2.066863751,5.6873048079999995,65.18896321,77.72287671,0.9785665370000001,-0.110050889
98.3984375,39.97681747,1.06584827,1.972204387,34.44732441,67.83758443,1.7316064619999998,1.4873722759999999
85.125,36.25797326,0.684964955,2.868486448,3.260869565,24.09566026,7.897817354,63.56621282
109.5625,36.62622652,0.278254042,1.814581705,5.351170569,25.6453251,5.864311475,38.50241331
100.3828125,41.96820245,0.5208654620000001,1.092607763,1.224916388,13.35433295,13.43164168,204.9425165
96.2734375,49.67640833,0.680940236,0.703602188,37.60953177,73.99048937,1.580321716,0.73361893
70.15625,36.94874776,1.213402413,4.004146432,3.345317726,20.37434743,6.996667167000001,54.94544385
98.359375,40.32228261,0.547300419,1.160901727,1.183110368,12.78242479,13.35282571,206.3939204
123.5625,54.91780079,0.11887879,-0.451300803,2.4590301,21.21405069,9.100760317999999,84.40238076
127.328125,48.92470449,-0.161601914,-0.16882495600000003,2.8319397989999997,20.70741429,8.970853825,85.58477801
